total_index,keyword_source,full_name,html_url,create_date,update_date,pushed_date,language,stars,forks,watchers,open_issues,is_fork,topics,description
30,"""robotics"" AND ""AI""",c64-dev/Cozmo.AI,https://github.com/c64-dev/Cozmo.AI,2020-01-24T13:28:42+00:00,2025-04-13T20:08:52+00:00,2023-11-02T10:31:02+00:00,Python,29,5,29,4,False,"['robotics', 'artificial-intelligence', 'python3', 'cozmo-anki-robots']",Adding AI chat and voice command functionality to Cozmo robot.
31,"""robotics"" AND ""AI""",snolfi/evorobotpy,https://github.com/snolfi/evorobotpy,2020-01-08T13:00:32+00:00,2021-10-12T21:08:03+00:00,2020-07-24T09:53:00+00:00,Python,10,3,10,0,False,[],A tool to experiment with adaptive (evolutionary and reinforcement learning) robotics
32,"""robotics"" AND ""AI""",YanielCarreno/dhrta,https://github.com/YanielCarreno/dhrta,2020-02-04T08:42:53+00:00,2024-08-18T14:44:59+00:00,2021-07-08T07:26:21+00:00,Python,11,2,11,0,False,"['task-allocation-strategy', 'decentralised-allocation', 'multi-robot', 'task-planning', 'robot-capabilities']","Task Allocation Strategy to distribute goals (in a decentralised manner) in a heterogeneous fleet considering, goals makespan, goals position, robot capabilities."
33,"""robotics"" AND ""AI""",MakerBay/Coral_Reef_Mapping_Drone,https://github.com/MakerBay/Coral_Reef_Mapping_Drone,2020-02-05T08:41:14+00:00,2024-06-23T14:09:43+00:00,2022-03-23T04:45:06+00:00,Python,10,4,10,48,False,[],A sailing robot to map coral reefs 
34,"""robotics"" AND ""AI""",chonyy/AI-basketball-analysis,https://github.com/chonyy/AI-basketball-analysis,2020-04-25T11:26:40+00:00,2025-06-02T09:13:07+00:00,2024-09-26T09:40:34+00:00,Python,1108,201,1108,18,False,"['basketball', 'machine-learning', 'tensorflow', 'api', 'computer-vision', 'object-detection', 'artificial-intelligence', 'openpose', 'deep-learning', 'pose-estimation', 'yolo', 'yolov4']",:basketball::robot::basketball: AI web app and API to analyze basketball shots and shooting pose.
35,"""robotics"" AND ""AI""",Liquid-ai/Plankton,https://github.com/Liquid-ai/Plankton,2020-04-05T20:13:09+00:00,2025-05-12T09:19:17+00:00,2024-01-16T03:04:51+00:00,Python,141,45,141,24,False,"['simulator', 'robotics', 'ros2', 'maritime', 'liquid', 'simulation', 'user-needs', 'plankton', 'liquid-ai', 'ros']",Open source simulator for maritime robotics researchers
36,"""robotics"" AND ""AI""",LEGO-Robotics/LEGO-Robotics,https://github.com/LEGO-Robotics/LEGO-Robotics,2020-04-18T22:31:39+00:00,2025-05-21T08:11:13+00:00,2023-11-08T04:49:00+00:00,Python,63,12,63,0,False,"['swift', 'lego', 'lego-mindstorms-ev3', 'lego-mindstorms', 'lego-ev3', 'mindstorms', 'ev3', 'ev3dev', 'ev3-robot', 'ev3-brick', 'ev3-dev', 'python', 'python3', 'python-3', 'pybricks', 'ev3dev-os', 'spike']","Mindstorms (RCX, NXT, EV3), SPIKE (Essential, Prime, Robot Inventor), BOOST, WeDo & other LEGO robotics platforms"
37,"""robotics"" AND ""AI""",vguillet/AIgle_Racer,https://github.com/vguillet/AIgle_Racer,2020-04-28T08:31:34+00:00,2025-04-13T13:34:01+00:00,2020-09-06T14:43:45+00:00,Python,12,4,12,1,False,"['drone', 'autonomous-vehicles', 'automation', 'machine-learning', 'machine-vision', 'reinforcement-learning', 'deep-reinforcement-learning', 'ddpg-algorithm', 'ddqn', 'drone-racing']",An open-source hardware racing drone design and demonstration RL software for the artificial intelligence robotic drone race competitions
38,"""robotics"" AND ""AI""",DeepHiveMind/Medical-Healthcare-3D-Imaging-AI,https://github.com/DeepHiveMind/Medical-Healthcare-3D-Imaging-AI,2020-05-30T15:03:20+00:00,2025-05-20T05:22:58+00:00,2020-10-17T04:02:34+00:00,Python,49,18,49,1,False,[],:hospital:  :eye_speech_bubble:  Medical Healthcare AI | Robotic Surgery | Automated Brain Tumour Segmentation | Skin Cancer Lesion Detection & Segmentation (Melonama Recognition) |  Lung Cancer detection (Chest CT Scan) | IMAGE SEGMENTATION TECHNIQUES
39,"""robotics"" AND ""AI""",r-cute/rcute-cozmars,https://github.com/r-cute/rcute-cozmars,2020-05-31T05:27:42+00:00,2025-05-23T09:52:27+00:00,2021-07-04T17:55:57+00:00,Python,37,19,37,7,False,[],Python SDK for Cozmars robot
